id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2024_euro_t1;2024;euro;1;69002;Aigueperse;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;LISTE ASSELINEAU-FREXIT;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;LUTTE OUVRIERE;LEXG;Extreme gauche;Extreme gauche;4;1.85;3.74
2024_euro_t1;2024;euro;1;69002;Aigueperse;La FRANCE REVIENT;LRN;Rassemblement National;Extreme droite;48;22.22;44.86
2024_euro_t1;2024;euro;1;69002;Aigueperse;NLP;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PACE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PAIX ET DECROISSANCE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PARTI ANIMALISTE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PARTI PIRATE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PARTI REVOLUTIONNAIRE COMMUNISTES;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;POUR UNE AUTRE EUROPE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PPL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;PRENONS-NOUS EN MAIN;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;REVEIL EUR;LUG;Union de la gauche;Gauche;9;4.17;8.41
2024_euro_t1;2024;euro;1;69002;Aigueperse;URGENCE REVOLUTION !;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;ÉQUINOXE;LECO;Europe Ecologie Les Verts;Ecologie;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;AR;LDVD;Divers droite;Droite;7;0.35;0.63
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;BESOIN D'EUROPE;LENS;Ensemble (Renaissance / LREM);Centre;167;8.46;14.94
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;CHANGER L'EUROPE;LDVG;Divers gauche;Gauche;2;0.1;0.18
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;DEFENDRE LES ENFANTS;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;DEMOCRATIE REPRESENTATIVE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;EAC;LECO;Europe Ecologie Les Verts;Ecologie;15;0.76;1.34
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;ECOLOGIE POSITIVE;LECO;Europe Ecologie Les Verts;Ecologie;5;0.25;0.45
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;ESPERANTO;LDIV;Divers;Divers;0;0.0;0.0
