id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2017_pres_t1;2017;pres;1;69019;Belleville;ASSELINEAU;EXD;Union Populaire Republicaine;Droite souverainiste;45;0.95;1.3
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;ASSELINEAU;EXD;Union Populaire Republicaine;Droite souverainiste;45;0.95;1.3
2017_pres_t1;2017;pres;1;69019;Belleville;CHEMINADE;DIV;Solidarite et Progres;Divers;3;0.06;0.09
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;CHEMINADE;DIV;Solidarite et Progres;Divers;3;0.06;0.09
2017_pres_t1;2017;pres;1;69019;Belleville;DUPONT-AIGNAN;DLF;Debout la France;Droite souverainiste;214;4.53;6.18
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;DUPONT-AIGNAN;DLF;Debout la France;Droite souverainiste;214;4.53;6.18
2017_pres_t1;2017;pres;1;69019;Belleville;FILLON;LR;Les Republicains;Droite;682;14.45;19.71
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;FILLON;LR;Les Republicains;Droite;682;14.45;19.71
2017_pres_t1;2017;pres;1;69019;Belleville;HAMON;SOC;Parti Socialiste;Gauche;167;3.54;4.83
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;HAMON;SOC;Parti Socialiste;Gauche;167;3.54;4.83
2017_pres_t1;2017;pres;1;69019;Belleville;LASSALLE;DIV;Resistons;Divers;27;0.57;0.78
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;LASSALLE;DIV;Resistons;Divers;27;0.57;0.78
2017_pres_t1;2017;pres;1;69019;Belleville;LE PEN;RN;Rassemblement National;Extreme droite;923;19.56;26.68
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;LE PEN;RN;Rassemblement National;Extreme droite;923;19.56;26.68
2017_pres_t1;2017;pres;1;69019;Belleville;MACRON;ENS;En Marche / Renaissance;Centre;777;16.46;22.46
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;MACRON;ENS;En Marche / Renaissance;Centre;777;16.46;22.46
2017_pres_t1;2017;pres;1;69019;Belleville;MÉLENCHON;FI;La France Insoumise;Gauche radicale;570;12.08;16.47
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;MÉLENCHON;FI;La France Insoumise;Gauche radicale;570;12.08;16.47
2017_pres_t1;2017;pres;1;69019;Belleville;POUTOU;EXG;Nouveau Parti Anticapitaliste;Extreme gauche;29;0.61;0.84
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;POUTOU;EXG;Nouveau Parti Anticapitaliste;Extreme gauche;29;0.61;0.84
2017_pres_t1;2017;pres;1;69020;Belmont-D'Azergues;ARTHAUD;EXG;Lutte Ouvriere;Extreme gauche;3;0.61;0.74
2017_pres_t1;2017;pres;1;69020;Belmont-D'Azergues;ASSELINEAU;EXD;Union Populaire Republicaine;Droite souverainiste;6;1.21;1.48
2017_pres_t1;2017;pres;1;69020;Belmont-D'Azergues;CHEMINADE;DIV;Solidarite et Progres;Divers;0;0.0;0.0
2017_pres_t1;2017;pres;1;69020;Belmont-D'Azergues;DUPONT-AIGNAN;DLF;Debout la France;Droite souverainiste;7;1.42;1.73
2017_pres_t1;2017;pres;1;69020;Belmont-D'Azergues;FILLON;LR;Les Republicains;Droite;57;11.54;14.07
