id_election;annee;type_election;code_commune;libelle_commune;famille_gagnante;euro_centre_ratio;euro_divers_ratio;euro_droite_ratio;euro_extreme_droite_ratio;euro_extreme_gauche_ratio;euro_gauche_ratio;euro_gauche_radicale_ratio;euro_famille_gagnante;euro_taux_participation;euro_droite_souverainiste_ratio;euro_ecologie_ratio;population;nb_logements;nb_residences_principales;nb_logements_vacants;densite;superficie_km2;actifs_2022;chomeurs_2022;actifs_occupes_2022;inactifs_2022;taux_chomage_2022;revenu_median;taux_pauvrete;part_chomeurs;part_foyers_imposes;d1_revenu;d9_revenu;ratio_interdecile;nb_immigres;nb_non_immigres;total_delits;nb_menages;nb_personnes_menages
2022_legi_t1;2022;legi;69032;Bully;Centre;26.39;0.93;12.2;0.0;0.4;26.39;5.84;Centre;55.73;6.76;21.09;2144.0;961.415546912592;841.374551551752;83.4183188100756;170.29;12.59;1069.47228019001;56.0572302593417;1013.41504993067;224.512683671017;5.24;27450.0;;2.0;-17.6;16760.0;43800.0;2.6;64;2080;11.0;838.0;2112.0
2022_legi_t1;2022;legi;69033;Cailloux-Sur-Fontaines;Centre;37.17;0.94;12.19;0.09;0.26;22.23;3.52;Centre;60.9;3.52;20.09;2951.0;1168.60823546414;1101.81073323399;56.5209634255129;339.59;8.69;1486.21172204065;84.0431618924391;1402.16856014821;399.431131140904;5.65;34010.0;;2.5;-23.3;20040.0;57790.0;2.9;90;2861;39.0;1087.0;2965.0
2022_legi_t1;2022;legi;69034;Caluire-Et-Cuire;Centre;33.38;1.22;12.72;0.04;0.36;20.96;5.8;Centre;55.07;3.44;22.07;43479.0;23277.0727696615;21131.7266424393;1674.37515620201;4160.67;10.45;20996.5455978227;1896.8189632959;19099.7266345268;5354.29513337104;9.03;27370.0;;2.8;-21.8;13540.0;53400.0;3.9;4405;39074;2096.0;19648.0;41606.0
2022_legi_t1;2022;legi;69035;Cenves;Gauche radicale;22.36;0.62;8.07;0.0;0.62;21.74;4.35;Ecologie;52.7;6.83;35.4;393.0;242.727228389497;167.393895056163;26.4684684684685;14.84;26.48;203.505128579945;9.3824370296919;194.122691550253;48.4696705046812;4.61;24870.0;;2.6;-18.35;15500.0;45225.0;3.05;5;388;0.0;161.0;406.0
2022_legi_t1;2022;legi;69036;Cercié;Droite;26.41;0.77;8.72;0.0;0.77;38.72;3.59;Gauche;53.27;5.9;15.13;1135.0;498.47882036381;451.956862614378;37.4198355810651;229.76;4.94;555.737825199228;35.9466413194455;519.791183879782;159.141468844862;6.47;24520.0;;2.6;-18.35;15500.0;45225.0;3.05;37;1098;6.0;439.0;1121.0
2022_legi_t1;2022;legi;69037;Chambost-Allières;Droite;19.26;0.68;10.47;0.0;1.01;37.16;9.46;Gauche;53.99;7.77;14.19;819.0;438.081406819096;365.91889799466;30.0677120101816;57.92;14.14;422.827534505045;32.6280750754438;390.199459429601;94.7929271894576;7.72;23330.0;;2.6;-18.35;15500.0;45225.0;3.05;27;792;0.0;349.0;811.0
2022_legi_t1;2022;legi;69038;Chambost-Longessaigne;Gauche radicale;18.64;0.85;14.69;0.0;0.85;28.25;10.45;Gauche;52.85;6.78;19.49;923.0;509.80714075564;402.146962724725;49.0333484101193;59.78;15.44;461.333398546155;32.6559203337542;428.677478212401;108.167431033044;7.08;21860.0;;2.6;-18.35;15500.0;45225.0;3.05;20;903;0.0;394.0;965.0
2022_legi_t1;2022;legi;69039;Chamelet;Centre;25.58;2.33;8.91;0.0;1.55;33.33;4.26;Gauche;54.58;4.65;19.38;703.0;367.157518112878;300.243463981444;35.4847256757604;48.72;14.43;352.172885718147;20.8364997354397;331.336385982707;80.8679682854111;5.92;24090.0;;2.6;-18.35;15500.0;45225.0;3.05;34;669;0.0;298.0;703.0
2022_legi_t1;2022;legi;69040;Champagne-Au-Mont-D'Or;Centre;34.74;0.76;13.53;0.0;0.47;24.3;4.13;Centre;57.06;4.22;17.85;6124.0;3164.34688418211;2862.72865474644;244.036567452496;2364.48;2.59;2909.67899978308;258.183792183617;2651.49520759946;792.381302099607;8.87;27100.0;;2.7;-20.0;13380.0;51760.0;3.9;694;5430;263.0;2706.0;5927.0
2022_legi_t1;2022;legi;69042;La Chapelle-Sur-Coise;Centre;26.48;1.19;11.46;0.0;1.19;21.34;5.93;Centre;63.33;9.49;22.92;566.0;240.22725552511;218.910009148298;15.7074446987033;86.02;6.58;314.922841238861;9.95464535542694;304.968195883434;75.3769610620846;3.16;25080.0;;2.6;-18.35;15500.0;45225.0;3.05;7;559;0.0;212.0;567.0
2022_legi_t1;2022;legi;69043;Chaponost;Centre;35.82;0.57;12.09;0.0;0.42;22.1;4.19;Centre;60.69;3.85;20.98;9217.0;4032.7918955889;3712.85513954923;257.576201896347;564.77;16.32;4141.54060693686;281.811976485399;3859.72863045146;1216.26925414244;6.8;31090.0;;2.0;-21.9;16330.0;56620.0;3.5;580;8637;389.0;3550.0;9050.0
2022_legi_t1;2022;legi;69044;Charbonnières-Les-Bains;Centre;44.33;0.44;19.98;0.0;0.04;15.1;2.5;Centre;58.8;2.5;15.1;5272.0;2677.123402838;2373.25295463308;255.670308144825;1276.51;4.13;2324.12616417483;201.525649934547;2122.60051424028;759.870862450426;8.67;36390.0;;2.7;-27.4;17340.0;73490.0;4.2;340;4932;373.0;2361.0;5686.0
2022_legi_t1;2022;legi;69045;Charentay;Droite;28.6;1.33;7.76;0.0;0.44;33.04;6.87;Centre;54.47;3.55;18.4;1269.0;584.01526343714;523.915596233705;35.4158753163101;92.09;13.78;664.815348935632;35.3776703610479;629.437678574584;140.638087538944;5.32;26070.0;;2.6;-18.35;15500.0;45225.0;3.05;28;1241;0.0;500.0;1208.0
2022_legi_t1;2022;legi;69046;Charly;Centre;36.42;0.65;14.3;0.0;0.33;19.19;3.21;Centre;58.46;4.19;21.7;4670.0;1979.41279260264;1883.8050648719;74.5950403173861;917.49;5.09;2137.77443766575;155.722774064023;1982.05166360172;609.352506401062;7.28;33860.0;;2.2;-22.2;18830.0;62000.0;3.3;191;4479;126.0;1850.0;4796.0
2022_legi_t1;2022;legi;69047;Charnay;Centre;35.26;1.76;9.07;0.0;0.25;24.18;5.54;Centre;59.8;4.28;19.65;1031.0;488.673541929358;417.175770386272;28.1657887897006;146.03;7.06;458.890711790011;21.1122003726579;437.778511417353;85.8637992077832;4.6;32860.0;;2.6;-18.35;15500.0;45225.0;3.05;35;996;0.0;402.0;950.0
2022_legi_t1;2022;legi;69049;Chasselay;Centre;31.52;1.22;16.73;0.08;0.32;21.36;2.68;Centre;55.75;4.63;21.45;2901.0;1281.5596674585;1173.59311564313;85.1736130987958;227.0;12.78;1321.33274006024;68.1758386200067;1253.15690144023;315.14505375617;5.16;32350.0;;2.5;-22.9;18220.0;60340.0;3.3;125;2776;42.0;1087.0;2665.0
2022_legi_t1;2022;legi;69050;Châtillon;Centre;30.43;1.39;9.99;0.0;0.23;24.85;4.99;Centre;54.02;3.48;24.62;2184.0;1017.13172138403;907.11199386387;77.1272316636177;203.92;10.71;1074.98788838332;59.5963768205593;1015.39151156276;251.834365188742;5.54;28030.0;;2.9;-18.5;16630.0;48060.0;2.9;132;2052;37.0;923.0;2293.0
2022_legi_t1;2022;legi;69051;Chaussan;Centre;24.49;0.61;10.2;0.0;0.61;24.69;6.12;Ecologie;60.0;6.53;26.73;1215.0;506.079491640519;464.58100783709;23.2796372555821;153.99;7.89;642.919855258466;43.5339728444537;599.385882414012;128.581335799189;6.77;27050.0;;2.6;-18.35;15500.0;45225.0;3.05;24;1191;0.0;444.0;1185.0
2022_legi_t1;2022;legi;69052;Chazay-D'Azergues;Droite;30.78;1.54;11.84;0.28;0.39;25.11;4.79;Centre;56.15;4.35;20.93;4270.0;1887.49381397541;1792.22626336902;59.6730811490542;718.86;5.94;2020.98907575567;142.410845719577;1878.5782300361;517.357431388682;7.05;31020.0;;2.3;-19.6;18770.0;51080.0;2.7;181;4089;100.0;1720.0;4342.0
2022_legi_t1;2022;legi;69053;Chénas;Droite;27.69;1.24;13.22;0.0;0.83;30.58;7.02;Centre;56.33;4.13;15.29;534.0;285.004996774922;223.004996774922;25.0;65.28;8.18;274.781372637099;19.569735418002;255.211637219097;57.9273832971176;7.12;25220.0;;2.6;-18.35;15500.0;45225.0;3.05;18;516;0.0;199.0;472.0
2022_legi_t1;2022;legi;69054;Chénelette;Droite;19.84;0.79;17.46;0.0;0.0;34.92;3.17;Gauche;48.11;5.56;18.25;365.0;247.971837137879;164.335821812209;19.1455938697318;33.12;11.02;183.724715255736;4.19197277579645;179.53274247994;42.2599466835391;2.28;24480.0;;2.6;-18.35;15500.0;45225.0;3.05;5;360;0.0;175.0;379.0
2022_legi_t1;2022;legi;69055;Les Chères;Centre;32.02;0.56;9.23;0.0;0.0;30.32;5.27;Centre;54.66;4.14;18.46;1504.0;665.521931875904;612.301154400691;39.6736704815224;275.46;5.46;748.571771765901;51.7762438640228;696.795527901878;165.135986892205;6.92;27560.0;;2.6;-18.35;15500.0;45225.0;3.05;61;1443;0.0;589.0;1464.0
2022_legi_t1;2022;legi;69056;Chessy-Les-Mines;Centre;25.14;1.11;12.36;0.0;0.83;30.14;4.72;Centre;52.52;4.03;21.67;2058.0;861.0;806.0;40.0;452.31;4.55;1069.0;55.0;1014.0;208.0;5.14;27050.0;;3.1;-15.7;17350.0;42200.0;2.4;99;1959;10.0;790.0;2070.0
2022_legi_t1;2022;legi;69057;Chevinay;Gauche radicale;23.84;2.14;11.03;0.0;0.36;20.64;9.96;Ecologie;67.92;9.25;22.78;586.0;275.985192061449;237.985192061449;17.0;66.44;8.82;294.023921665531;17.1014631036348;276.922458561896;61.4102589063073;5.82;26530.0;;2.6;-18.35;15500.0;45225.0;3.05;17;569;0.0;238.0;611.0
2022_legi_t1;2022;legi;69058;Chiroubles;Droite;27.5;1.25;21.25;0.0;0.0;27.5;8.75;Centre;55.92;1.88;11.88;416.0;240.972410365892;186.565433621706;27.7167617376042;56.83;7.32;216.52901949448;6.74964305149714;209.779376442983;39.4356848639749;3.12;23730.0;;2.6;-18.35;15500.0;45225.0;3.05;7;409;0.0;177.0;412.0
2022_legi_t1;2022;legi;69059;Civrieux-D'Azergues;Centre;28.19;0.17;13.42;0.0;0.17;27.35;6.71;Centre;55.81;5.87;18.12;1633.0;707.016963646577;648.324325868774;42.9713955158916;325.3;5.02;850.204503919849;54.6354388655722;795.569065054277;180.282717605306;6.43;28930.0;;2.6;-18.35;15500.0;45225.0;3.05;78;1555;47.0;644.0;1647.0
2022_legi_t1;2022;legi;69060;Claveisolles;Centre;31.95;0.83;10.79;0.0;0.83;31.12;3.32;Centre;53.73;10.79;10.37;557.0;384.662749244422;258.074627520277;52.6606586372442;19.66;28.33;279.737696153961;20.3253333424554;259.412362811505;60.7497289419953;7.27;21860.0;;2.6;-18.35;15500.0;45225.0;3.05;9;548;0.0;245.0;532.0
2022_legi_t1;2022;legi;69061;Cogny;Droite;25.2;1.81;15.12;0.0;0.4;28.23;3.23;Gauche;55.65;4.84;21.17;1198.0;584.456400452897;506.456400452897;40.5194805194808;205.49;5.83;575.885145823635;24.1697746506578;551.715371172977;138.636934785197;4.2;28860.0;;2.6;-18.35;15500.0;45225.0;3.05;17;1181;0.0;486.0;1190.0
2022_legi_t1;2022;legi;69062;Coise;Centre;27.41;0.31;15.58;0.0;0.0;27.73;5.3;Centre;57.21;6.54;17.13;794.0;341.439910530756;315.638529611778;13.416718077869;87.93;9.03;408.269107055955;31.7313872169688;376.537719838986;89.7903365807701;7.77;22830.0;;2.6;-18.35;15500.0;45225.0;3.05;13;781;0.0;302.0;788.0
2022_legi_t1;2022;legi;69063;Collonges-Au-Mont-D'Or;Centre;37.9;0.17;15.32;0.11;0.11;18.61;3.13;Centre;55.03;3.63;21.02;4604.0;2088.65328812202;1893.62850222802;165.100347846771;1217.99;3.78;2129.45107622122;152.247548032084;1977.20352818913;633.500645318597;7.15;35240.0;;2.0;-25.8;17030.0;74490.0;4.4;316;4288;243.0;1809.0;4575.0
2022_legi_t1;2022;legi;69064;Condrieu;Centre;23.13;1.2;9.83;0.0;0.5;32.39;5.94;Centre;54.32;4.6;22.42;3945.0;2089.47322228916;1795.19092858171;253.551180391535;428.34;9.21;1723.83683707016;153.991920273452;1569.84491679671;517.059858363151;8.93;23490.0;;3.2;-15.6;13140.0;39540.0;3.0;239;3706;164.0;1750.0;3718.0
2022_legi_t1;2022;legi;69065;Corcelles-En-Beaujolais;Droite;20.18;2.75;7.95;0.0;0.61;42.2;3.98;Gauche;50.97;6.42;15.9;993.0;443.523941286688;403.661464197856;33.2187309073602;106.77;9.3;498.269369493027;23.8225086211445;474.446860871882;102.200472803287;4.78;25170.0;;2.6;-18.35;15500.0;45225.0;3.05;43;950;0.0;374.0;917.0
2022_legi_t1;2022;legi;69066;Cours-La-Ville;Droite;19.66;1.08;18.07;0.0;1.01;36.21;6.66;Gauche;53.1;7.48;9.83;4329.0;2743.23318862817;2043.39698188645;534.114992985283;128.04;33.81;1780.43672554706;197.402095299206;1583.03463024786;538.039466520311;11.09;21050.0;;2.4;-12.6;12410.0;34140.0;2.8;207;4122;94.0;2016.0;4152.0
2022_legi_t1;2022;legi;69067;Courzieu;Centre;25.66;1.11;12.39;0.0;0.88;32.74;3.98;Gauche;53.78;7.3;15.93;1178.0;600.164856033866;512.806689604073;45.3808656778143;43.57;27.04;600.928103282974;37.4172748933175;563.510828389656;101.77731838716;6.23;22530.0;;2.6;-18.35;15500.0;45225.0;3.05;39;1139;9.0;512.0;1152.0
2022_legi_t1;2022;legi;69068;Couzon-Au-Mont-D'Or;Centre;31.78;0.66;6.98;0.0;0.55;24.92;6.87;Centre;53.49;3.54;24.7;2541.0;1158.40456971074;1030.51909223661;106.024712093932;817.04;3.11;1230.1648738342;96.4890728710426;1133.67580096315;314.322202762655;7.84;28290.0;;3.2;-20.5;14230.0;50180.0;3.5;246;2295;53.0;1009.0;2425.0
2022_legi_t1;2022;legi;69069;Craponne;Centre;32.41;0.9;11.9;0.0;0.48;23.91;5.16;Centre;53.21;4.73;20.51;12170.0;5902.27345203133;5558.72342258099;293.289528373979;2634.2;4.62;5674.02091369583;398.249931905601;5275.77098179023;1560.79631871599;7.02;27380.0;;2.7;-18.7;14980.0;46710.0;3.1;764;11406;417.0;5408.0;12230.0
2022_legi_t1;2022;legi;69070;Cublize;Extreme droite;19.69;2.63;11.16;0.0;0.44;38.07;6.13;Gauche;53.91;8.32;13.57;1357.0;704.0;595.0;49.0;87.21;15.56;639.0;48.0;591.0;171.0;7.51;22890.0;;2.6;-18.35;15500.0;45225.0;3.05;46;1311;7.0;577.0;1307.0
2022_legi_t1;2022;legi;69071;Curis-Au-Mont-D'Or;Centre;31.2;0.62;11.16;0.0;0.41;20.45;5.17;Centre;57.83;1.65;29.34;1186.0;500.882143945294;472.550238355309;21.2489291924886;391.42;3.03;617.86996906686;37.1669901334366;580.702978933424;145.348089498006;6.02;33160.0;;2.6;-18.35;15500.0;45225.0;3.05;65;1121;5.0;451.0;1193.0
2022_legi_t1;2022;legi;69072;Dardilly;Centre;39.49;0.42;16.41;0.0;0.22;18.11;3.61;Centre;55.93;3.49;18.25;8980.0;4006.39852891834;3506.63499138304;293.675480819708;641.89;13.99;4010.82772909897;325.282053660962;3685.54567543801;1481.0347113053;8.11;32510.0;;2.6;-23.1;16340.0;63900.0;3.9;740;8240;561.0;3443.0;9094.0
2022_legi_t1;2022;legi;69074;Denicé;Centre;30.68;1.0;11.94;0.0;0.66;26.04;4.31;Centre;56.18;4.81;20.56;1574.0;716.370252001748;648.20112448497;39.6805369127516;165.16;9.53;787.757046533415;45.250557072685;742.50648946073;186.204524655052;5.74;28360.0;;2.6;-18.35;15500.0;45225.0;3.05;45;1529;15.0;620.0;1541.0
2022_legi_t1;2022;legi;69075;Dième;Extreme droite;23.75;2.5;11.25;0.0;1.25;38.75;2.5;Gauche;66.93;8.75;11.25;196.0;87.8830913828401;70.9145728643216;6.36319444444444;21.66;9.05;91.5979899497488;5.90954773869347;85.6884422110553;23.6381909547739;6.45;23960.0;;2.6;-18.35;15500.0;45225.0;3.05;13;183;0.0;68.0;185.0
2022_legi_t1;2022;legi;69076;Dommartin;Centre;33.76;0.4;16.84;0.08;0.32;25.14;2.39;Centre;59.03;3.67;17.4;2607.0;1110.13270550661;1069.80602914753;25.1215360925393;361.08;7.22;1206.36400263377;74.3227772313939;1132.04122540237;372.001422234239;6.16;34020.0;;2.2;-25.4;19300.0;64890.0;3.4;105;2502;41.0;1001.0;2643.0
2022_legi_t1;2022;legi;69077;Dracé;Extreme droite;17.32;1.68;10.06;0.0;0.56;42.46;3.35;Gauche;53.69;8.66;15.92;1178.0;456.0;433.0;16.0;79.22;14.87;597.0;24.0;573.0;132.0;4.02;24320.0;;2.6;-18.35;15500.0;45225.0;3.05;37;1141;43.0;408.0;1131.0
2022_legi_t1;2022;legi;69078;Duerne;Centre;25.25;0.67;11.45;0.0;0.67;23.23;5.72;Centre;56.33;12.79;20.2;842.0;374.0;335.0;26.0;73.79;11.41;434.0;14.0;420.0;87.0;3.23;24160.0;;2.6;-18.35;15500.0;45225.0;3.05;21;821;0.0;323.0;818.0
2022_legi_t1;2022;legi;69080;Echalas;Extreme droite;20.17;0.43;7.93;0.0;0.72;38.04;6.77;Gauche;57.45;6.34;19.6;1940.0;775.0;737.0;30.0;92.6;20.95;961.0;51.0;910.0;202.0;5.31;26910.0;;2.6;-18.35;15500.0;45225.0;3.05;61;1879;15.0;720.0;1898.0
2022_legi_t1;2022;legi;69081;Ecully;Centre;40.42;0.53;19.52;0.0;0.12;18.22;3.42;Centre;53.8;3.0;14.76;18019.0;9126.33689528615;8023.66546262822;818.002729535468;2132.43;8.45;7261.97004984128;727.566266570921;6534.40378327036;3491.51360328523;10.02;29600.0;;2.6;-24.1;13050.0;62050.0;4.8;2101;15918;732.0;7078.0;16117.0
2022_legi_t1;2022;legi;69082;Emeringes;Droite;30.77;0.0;23.08;0.0;1.71;24.79;1.71;Centre;65.15;5.98;11.97;278.0;155.096138672222;122.853472005555;15.5654252873564;92.36;3.01;152.01938941663;7.34150388565287;144.677885530977;22.2108917443165;4.83;25840.0;;2.6;-18.35;15500.0;45225.0;3.05;5;273;0.0;107.0;237.0
2022_legi_t1;2022;legi;69083;Eveux;Centre;30.76;1.1;11.05;0.0;0.18;19.34;4.24;Centre;65.67;4.42;28.91;1169.0;475.179605119263;447.476623517552;11.2863999118079;352.11;3.32;534.245726880951;44.2084055700336;490.037321310917;207.156907708054;8.27;30290.0;;2.6;-18.35;15500.0;45225.0;3.05;87;1082;0.0;445.0;1158.0
2022_legi_t1;2022;legi;69084;Fleurie;Droite;30.06;1.2;14.43;0.0;1.4;30.86;3.41;Centre;55.91;6.01;12.63;1351.0;765.761421154594;612.101950480931;85.5040602942157;96.92;13.94;701.04509475218;40.0551310013634;660.989963750817;115.642849246163;5.71;24350.0;;2.6;-18.35;15500.0;45225.0;3.05;37;1314;0.0;562.0;1217.0
2022_legi_t1;2022;legi;69085;Fleurieu-Sur-Saône;Centre;35.95;0.85;14.48;0.0;0.51;22.15;3.58;Centre;57.31;3.24;19.25;1549.0;666.221256546314;620.738375228622;38.8268499053468;532.3;2.91;762.760542665565;41.3884659965007;721.372076669064;202.851812180153;5.43;31110.0;;2.6;-18.35;15500.0;45225.0;3.05;90;1459;31.0;567.0;1462.0
2022_legi_t1;2022;legi;69086;Fleurieux-Sur-L'Arbresle;Centre;29.0;1.07;8.59;0.0;0.88;27.15;4.0;Centre;57.57;4.69;24.61;2299.0;1018.10046621448;940.49348659796;56.9117850521116;241.75;9.51;1096.84001007207;68.9141851561324;1027.92582491594;310.021775527997;6.28;29780.0;;2.0;-20.1;19120.0;47350.0;2.5;88;2211;46.0;977.0;2485.0
2022_legi_t1;2022;legi;69087;Fontaines-Saint-Martin;Centre;35.32;1.03;9.54;0.0;0.29;20.7;4.33;Centre;59.65;3.6;25.18;3070.0;1254.76108132692;1145.43743460327;95.6581908831909;1120.44;2.74;1377.69292748334;118.56899040844;1259.1239370749;426.982041480001;8.61;34190.0;;2.1;-23.3;17820.0;62230.0;3.5;274;2796;74.0;1125.0;2870.0
2022_legi_t1;2022;legi;69088;Fontaines-Sur-Saône;Centre;30.43;0.84;9.91;0.0;0.4;25.87;6.24;Centre;49.07;5.09;21.23;7005.0;3547.24115894435;3307.87898542966;210.196194388956;3019.4;2.32;3325.6664096578;339.267331936585;2986.39907772122;860.975357402433;10.2;25230.0;;2.8;-18.8;13480.0;45270.0;3.4;652;6353;351.0;3255.0;7239.0
2022_legi_t1;2022;legi;69089;Francheville;Centre;34.33;0.65;12.18;0.02;0.32;20.6;4.69;Centre;57.67;3.28;23.92;15664.0;6634.30088195192;6292.57232460149;267.475574921817;1914.91;8.18;7165.83414550775;719.290004468784;6446.54414103896;2383.8988597662;10.04;28120.0;;2.6;-20.4;14950.0;50090.0;3.4;1595;14069;578.0;6046.0;14457.0
2022_legi_t1;2022;legi;69090;Frontenas;Centre;23.28;0.6;10.75;0.0;1.19;33.43;6.57;Gauche;52.12;4.48;19.7;905.0;374.0;343.0;15.0;264.62;3.42;391.0;16.0;375.0;111.0;4.09;27540.0;;2.6;-18.35;15500.0;45225.0;3.05;40;865;0.0;336.0;887.0
2022_legi_t1;2022;legi;69091;Givors;Gauche radicale;15.12;1.31;5.05;0.03;0.73;36.64;20.28;Gauche;34.38;5.83;15.01;20943.0;9261.34787161884;8385.70474383248;787.393159062713;1207.79;17.34;8827.66950519212;1597.88930845823;7229.78019673389;3799.62501517354;18.1;18160.0;;4.1;-11.4;9800.0;30280.0;3.1;4729;16214;1427.0;8021.0;19748.0
2022_legi_t1;2022;legi;69092;Gleizé;Droite;26.44;0.69;13.45;0.0;0.8;28.7;7.28;Centre;48.0;4.56;18.08;7824.0;3684.83792150028;3341.84296932818;309.532030008973;747.99;10.46;3372.12447005882;356.372604911032;3015.75186514779;1088.58995183785;10.57;23660.0;;2.6;-16.6;12520.0;41720.0;3.3;958;6866;292.0;3131.0;7494.0
2022_legi_t1;2022;legi;69093;Grandris;Centre;27.6;2.08;13.54;0.0;0.52;27.86;9.11;Centre;53.53;5.47;13.8;1212.0;675.802963144156;511.369114412341;106.829634207931;79.63;15.22;525.482416700613;50.1628011075688;475.319615593045;138.161855322703;9.55;21580.0;;2.6;-18.35;15500.0;45225.0;3.05;40;1172;9.0;514.0;1114.0
2022_legi_t1;2022;legi;69094;Grézieu-La-Varenne;Centre;30.01;0.83;11.21;0.05;0.51;25.92;4.5;Centre;55.17;5.15;21.83;6284.0;2874.52036681314;2678.91466391395;151.827283678896;843.49;7.45;3061.00157580575;191.21464012223;2869.78693568352;715.140756253375;6.25;27230.0;;2.3;-18.1;15510.0;45930.0;3.0;377;5907;195.0;2653.0;6513.0
2022_legi_t1;2022;legi;69095;Grézieu-Le-Marché;Centre;24.84;1.27;13.69;0.0;0.64;25.48;3.5;Centre;56.47;11.15;19.43;831.0;393.691999501357;342.337150585046;32.5905771968894;72.32;11.49;442.064340010247;15.505110231996;426.559229778251;97.995241681992;3.51;22700.0;;2.6;-18.35;15500.0;45225.0;3.05;13;818;0.0;322.0;806.0
2022_legi_t1;2022;legi;69096;Grigny;Gauche radicale;17.2;1.22;6.38;0.0;1.3;34.1;15.27;Gauche;43.94;5.49;19.04;9941.0;4256.87655157857;4016.52702828091;207.902337652476;1728.87;5.75;4608.72940255571;404.235748763694;4204.49365379202;1705.30883465504;8.77;21900.0;;3.4;-13.5;12090.0;34460.0;2.9;1255;8686;391.0;3896.0;9463.0
2022_legi_t1;2022;legi;69097;Les Haies;Extreme droite;18.77;1.12;5.88;0.0;1.12;44.54;4.48;Gauche;58.98;4.76;19.33;739.0;314.084264606305;300.363946316448;1.96004546997948;46.27;15.97;398.296135666791;11.3776125989244;386.918523067866;86.13866364482;2.86;25590.0;;2.6;-18.35;15500.0;45225.0;3.05;21;718;8.0;292.0;733.0
2022_legi_t1;2022;legi;69098;Les Halles;Centre;14.97;0.0;10.2;0.0;0.0;44.9;8.16;Gauche;48.89;9.52;12.24;481.0;222.0;205.0;9.0;155.66;3.09;246.0;18.0;228.0;69.0;7.32;22970.0;;2.6;-18.35;15500.0;45225.0;3.05;15;466;0.0;189.0;460.0
2022_legi_t1;2022;legi;69099;Haute-Rivoire;Centre;20.34;1.27;10.59;0.42;0.21;35.17;6.14;Gauche;55.39;6.99;18.86;1425.0;707.0;590.0;67.0;70.23;20.29;664.0;48.0;616.0;196.0;7.23;22560.0;;2.6;-18.35;15500.0;45225.0;3.05;29;1396;0.0;563.0;1336.0
2022_legi_t1;2022;legi;69100;Irigny;Centre;27.38;1.08;9.35;0.0;0.62;28.96;7.56;Centre;53.21;5.08;19.98;8909.0;3846.14574587685;3588.18197307051;211.245924187871;1007.81;8.84;4114.8062067326;376.27747422573;3738.52873250687;1264.88977153866;9.14;25740.0;;2.7;-17.1;13220.0;43910.0;3.3;777;8132;399.0;3605.0;9051.0
2022_legi_t1;2022;legi;69102;Joux;Gauche radicale;15.06;4.18;8.37;0.0;0.42;38.08;9.21;Gauche;46.73;6.28;18.41;753.0;329.839876230982;304.624976517515;14.1203438395415;29.9;25.18;403.013705117505;42.1093862453336;360.904318872171;94.6472763198145;10.45;23230.0;;2.6;-18.35;15500.0;45225.0;3.05;7;746;0.0;291.0;717.0
2022_legi_t1;2022;legi;69103;Juliénas;Droite;28.69;1.67;10.58;0.0;0.28;28.41;9.47;Centre;61.19;5.85;15.04;883.0;498.0;409.0;47.0;116.8;7.56;448.0;33.0;415.0;102.0;7.37;23260.0;;2.6;-18.35;15500.0;45225.0;3.05;25;858;7.0;387.0;829.0
2022_legi_t1;2022;legi;69104;Jullié;Droite;18.13;1.1;20.33;0.0;0.0;30.22;3.85;Gauche;56.64;6.04;20.33;496.0;280.0;223.0;25.0;50.2;9.88;250.0;15.0;235.0;42.0;6.0;22170.0;;2.6;-18.35;15500.0;45225.0;3.05;21;475;0.0;206.0;454.0
2022_legi_t1;2022;legi;69105;Lacenas;Droite;32.29;0.48;11.57;0.0;0.96;28.92;5.06;Centre;55.56;4.1;16.63;1029.0;484.494542119194;440.9418058557;26.5565465021305;306.25;3.36;524.303755859987;34.8740991516201;489.429656708367;128.219955526179;6.65;27670.0;;2.6;-18.35;15500.0;45225.0;3.05;28;1001;0.0;430.0;1105.0
2022_legi_t1;2022;legi;69106;Lachassagne;Centre;31.41;1.35;12.14;0.0;0.39;27.75;3.66;Centre;64.0;4.62;18.69;1334.0;526.470916394379;494.120251076308;21.1952634842539;377.9;3.53;638.734287076921;50.1831962461823;588.551090830738;136.545652296872;7.86;32050.0;;2.6;-18.35;15500.0;45225.0;3.05;56;1278;6.0;475.0;1295.0
2022_legi_t1;2022;legi;69107;Lamure-Sur-Azergues;Droite;23.33;0.77;14.36;0.0;0.0;34.36;7.18;Gauche;56.94;5.13;14.87;1051.0;556.258205803123;461.597890986199;37.4238453927373;67.33;15.61;504.772242880444;41.2546433346784;463.517599545765;133.659667762177;8.17;23260.0;;2.6;-18.35;15500.0;45225.0;3.05;52;999;11.0;443.0;977.0
2022_legi_t1;2022;legi;69108;Lancié;Extreme droite;23.38;1.41;8.73;0.0;0.56;36.9;6.76;Gauche;53.61;4.23;18.03;1082.0;507.623783582477;442.505940599579;39.9109360217762;163.94;6.6;548.286992305655;30.5668726667098;517.720119638945;117.672377619729;5.57;24230.0;;2.6;-18.35;15500.0;45225.0;3.05;32;1050;0.0;436.0;1102.0
