id_election;id_brut_miom;code_departement;libelle_departement;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants;annee;type_election;tour;taux_participation
2014_euro_t1;69092_0003;69;Rhône;69092;Gleizé;;;0003;776;419;357;8;349;53.99;46.01;1.03;2.24;44.97;97.76;2014;euro;1;46.01
2014_euro_t1;69092_0004;69;Rhône;69092;Gleizé;;;0004;978;603;375;17;358;61.66;38.34;1.74;4.53;36.61;95.47;2014;euro;1;38.34
2014_euro_t1;69092_0005;69;Rhône;69092;Gleizé;;;0005;836;492;344;13;331;58.85;41.15;1.56;3.78;39.59;96.22;2014;euro;1;41.15
2014_euro_t1;69092_0006;69;Rhône;69092;Gleizé;;;0006;705;418;287;8;279;59.29;40.71;1.13;2.79;39.57;97.21;2014;euro;1;40.71
2014_euro_t1;69092_0007;69;Rhône;69092;Gleizé;;;0007;694;456;238;10;228;65.71;34.29;1.44;4.2;32.85;95.8;2014;euro;1;34.29
2014_euro_t1;69093_0001;69;Rhône;69093;Grandris;;;0001;819;495;324;17;307;60.44;39.56;2.08;5.25;37.48;94.75;2014;euro;1;39.56
2014_euro_t1;69094_0001;69;Rhône;69094;Grézieu-La-Varenne;;;0001;810;428;382;7;375;52.84;47.16;0.86;1.83;46.3;98.17;2014;euro;1;47.16
2014_euro_t1;69094_0002;69;Rhône;69094;Grézieu-La-Varenne;;;0002;728;404;324;7;317;55.49;44.51;0.96;2.16;43.54;97.84;2014;euro;1;44.51
2014_euro_t1;69094_0003;69;Rhône;69094;Grézieu-La-Varenne;;;0003;692;345;347;10;337;49.86;50.14;1.45;2.88;48.7;97.12;2014;euro;1;50.14
2014_euro_t1;69094_0004;69;Rhône;69094;Grézieu-La-Varenne;;;0004;713;358;355;9;346;50.21;49.79;1.26;2.54;48.53;97.46;2014;euro;1;49.79
2014_euro_t1;69094_0005;69;Rhône;69094;Grézieu-La-Varenne;;;0005;812;429;383;5;378;52.83;47.17;0.62;1.31;46.55;98.69;2014;euro;1;47.17
2014_euro_t1;69095_0001;69;Rhône;69095;Grézieu-Le-Marché;;;0001;604;345;259;7;252;57.12;42.88;1.16;2.7;41.72;97.3;2014;euro;1;42.88
2014_euro_t1;69096_0001;69;Rhône;69096;Grigny;;;0001;826;533;293;8;285;64.53;35.47;0.97;2.73;34.5;97.27;2014;euro;1;35.47
2014_euro_t1;69096_0002;69;Rhône;69096;Grigny;;;0002;789;528;261;7;254;66.92;33.08;0.89;2.68;32.19;97.32;2014;euro;1;33.08
2014_euro_t1;69096_0003;69;Rhône;69096;Grigny;;;0003;1029;732;297;13;284;71.14;28.86;1.26;4.38;27.6;95.62;2014;euro;1;28.86
2014_euro_t1;69096_0004;69;Rhône;69096;Grigny;;;0004;1156;818;338;8;330;70.76;29.24;0.69;2.37;28.55;97.63;2014;euro;1;29.24
2014_euro_t1;69096_0005;69;Rhône;69096;Grigny;;;0005;1114;679;435;13;422;60.95;39.05;1.17;2.99;37.88;97.01;2014;euro;1;39.05
2014_euro_t1;69096_0006;69;Rhône;69096;Grigny;;;0006;967;649;318;17;301;67.11;32.89;1.76;5.35;31.13;94.65;2014;euro;1;32.89
2014_euro_t1;69097_0001;69;Rhône;69097;Les Haies;;;0001;604;322;282;12;270;53.31;46.69;1.99;4.26;44.7;95.74;2014;euro;1;46.69
2014_euro_t1;69098_0001;69;Rhône;69098;Les Halles;;;0001;309;176;133;6;127;56.96;43.04;1.94;4.51;41.1;95.49;2014;euro;1;43.04
2014_euro_t1;69099_0001;69;Rhône;69099;Haute-Rivoire;;;0001;964;555;409;24;385;57.57;42.43;2.49;5.87;39.94;94.13;2014;euro;1;42.43
2014_euro_t1;69100_0001;69;Rhône;69100;Irigny;;;0001;830;409;421;15;406;49.28;50.72;1.81;3.56;48.92;96.44;2014;euro;1;50.72
2014_euro_t1;69100_0002;69;Rhône;69100;Irigny;;;0002;824;392;432;10;422;47.57;52.43;1.21;2.31;51.21;97.69;2014;euro;1;52.43
2014_euro_t1;69100_0003;69;Rhône;69100;Irigny;;;0003;620;318;302;10;292;51.29;48.71;1.61;3.31;47.1;96.69;2014;euro;1;48.71
2014_euro_t1;69100_0004;69;Rhône;69100;Irigny;;;0004;678;335;343;7;336;49.41;50.59;1.03;2.04;49.56;97.96;2014;euro;1;50.59
2014_euro_t1;69100_0005;69;Rhône;69100;Irigny;;;0005;804;445;359;14;345;55.35;44.65;1.74;3.9;42.91;96.1;2014;euro;1;44.65
2014_euro_t1;69100_0006;69;Rhône;69100;Irigny;;;0006;856;611;245;6;239;71.38;28.62;0.7;2.45;27.92;97.55;2014;euro;1;28.62
2014_euro_t1;69100_0007;69;Rhône;69100;Irigny;;;0007;738;462;276;5;271;62.6;37.4;0.68;1.81;36.72;98.19;2014;euro;1;37.4
2014_euro_t1;69100_0008;69;Rhône;69100;Irigny;;;0008;774;450;324;18;306;58.14;41.86;2.33;5.56;39.53;94.44;2014;euro;1;41.86
2014_euro_t1;69101_0001;69;Rhône;69101;Jarnioux;;;0001;474;218;256;5;251;45.99;54.01;1.05;1.95;52.95;98.05;2014;euro;1;54.01
2014_euro_t1;69102_0001;69;Rhône;69102;Joux;;;0001;479;273;206;14;192;56.99;43.01;2.92;6.8;40.08;93.2;2014;euro;1;43.01
2014_euro_t1;69103_0001;69;Rhône;69103;Juliénas;;;0001;695;326;369;24;345;46.91;53.09;3.45;6.5;49.64;93.5;2014;euro;1;53.09
2014_euro_t1;69104_0001;69;Rhône;69104;Jullié;;;0001;317;147;170;6;164;46.37;53.63;1.89;3.53;51.74;96.47;2014;euro;1;53.63
2014_euro_t1;69105_0001;69;Rhône;69105;Lacenas;;;0001;726;389;337;10;327;53.58;46.42;1.38;2.97;45.04;97.03;2014;euro;1;46.42
2014_euro_t1;69106_0001;69;Rhône;69106;Lachassagne;;;0001;741;330;411;6;405;44.53;55.47;0.81;1.46;54.66;98.54;2014;euro;1;55.47
2014_euro_t1;69107_0001;69;Rhône;69107;Lamure-Sur-Azergues;;;0001;745;429;316;21;295;57.58;42.42;2.82;6.65;39.6;93.35;2014;euro;1;42.42
2014_euro_t1;69108_0001;69;Rhône;69108;Lancié;;;0001;589;299;290;10;280;50.76;49.24;1.7;3.45;47.54;96.55;2014;euro;1;49.24
2014_euro_t1;69109_0001;69;Rhône;69109;Lantignié;;;0001;633;331;302;26;276;52.29;47.71;4.11;8.61;43.6;91.39;2014;euro;1;47.71
2014_euro_t1;69110_0001;69;Rhône;69110;Larajasse;;;0001;721;422;299;11;288;58.53;41.47;1.53;3.68;39.94;96.32;2014;euro;1;41.47
2014_euro_t1;69110_0002;69;Rhône;69110;Larajasse;;;0002;695;429;266;5;261;61.73;38.27;0.72;1.88;37.55;98.12;2014;euro;1;38.27
2014_euro_t1;69111_0001;69;Rhône;69111;Légny;;;0001;455;274;181;4;177;60.22;39.78;0.88;2.21;38.9;97.79;2014;euro;1;39.78
2014_euro_t1;69112_0001;69;Rhône;69112;Lentilly;;;0001;899;464;435;6;429;51.61;48.39;0.67;1.38;47.72;98.62;2014;euro;1;48.39
2014_euro_t1;69112_0002;69;Rhône;69112;Lentilly;;;0002;880;474;406;9;397;53.86;46.14;1.02;2.22;45.11;97.78;2014;euro;1;46.14
2014_euro_t1;69112_0003;69;Rhône;69112;Lentilly;;;0003;829;449;380;9;371;54.16;45.84;1.09;2.37;44.75;97.63;2014;euro;1;45.84
2014_euro_t1;69112_0004;69;Rhône;69112;Lentilly;;;0004;799;420;379;5;374;52.57;47.43;0.63;1.32;46.81;98.68;2014;euro;1;47.43
2014_euro_t1;69112_0005;69;Rhône;69112;Lentilly;;;0005;789;402;387;15;372;50.95;49.05;1.9;3.88;47.15;96.12;2014;euro;1;49.05
2014_euro_t1;69113_0001;69;Rhône;69113;Létra;;;0001;598;321;277;10;267;53.68;46.32;1.67;3.61;44.65;96.39;2014;euro;1;46.32
2014_euro_t1;69114_0001;69;Rhône;69114;Liergues;;;0001;818;438;380;15;365;53.55;46.45;1.83;3.95;44.62;96.05;2014;euro;1;46.45
2014_euro_t1;69114_0002;69;Rhône;69114;Liergues;;;0002;573;280;293;4;289;48.87;51.13;0.7;1.37;50.44;98.63;2014;euro;1;51.13
2014_euro_t1;69115_0001;69;Rhône;69115;Limas;;;0001;889;416;473;17;456;46.79;53.21;1.91;3.59;51.29;96.41;2014;euro;1;53.21
2014_euro_t1;69115_0002;69;Rhône;69115;Limas;;;0002;793;463;330;10;320;58.39;41.61;1.26;3.03;40.35;96.97;2014;euro;1;41.61
2014_euro_t1;69115_0003;69;Rhône;69115;Limas;;;0003;779;375;404;13;391;48.14;51.86;1.67;3.22;50.19;96.78;2014;euro;1;51.86
2014_euro_t1;69115_0004;69;Rhône;69115;Limas;;;0004;733;419;314;9;305;57.16;42.84;1.23;2.87;41.61;97.13;2014;euro;1;42.84
2014_euro_t1;69116_0001;69;Rhône;69116;Limonest;;;0001;889;423;466;14;452;47.58;52.42;1.57;3.0;50.84;97.0;2014;euro;1;52.42
2014_euro_t1;69116_0002;69;Rhône;69116;Limonest;;;0002;802;386;416;8;408;48.13;51.87;1.0;1.92;50.87;98.08;2014;euro;1;51.87
2014_euro_t1;69116_0003;69;Rhône;69116;Limonest;;;0003;692;323;369;9;360;46.68;53.32;1.3;2.44;52.02;97.56;2014;euro;1;53.32
2014_euro_t1;69117_0001;69;Rhône;69117;Lissieu;;;0001;1285;688;597;14;583;53.54;46.46;1.09;2.35;45.37;97.65;2014;euro;1;46.46
2014_euro_t1;69117_0002;69;Rhône;69117;Lissieu;;;0002;1235;639;596;14;582;51.74;48.26;1.13;2.35;47.13;97.65;2014;euro;1;48.26
2014_euro_t1;69118_0001;69;Rhône;69118;Loire-Sur-Rhône;;;0001;941;575;366;15;351;61.11;38.89;1.59;4.1;37.3;95.9;2014;euro;1;38.89
2014_euro_t1;69118_0002;69;Rhône;69118;Loire-Sur-Rhône;;;0002;855;458;397;14;383;53.57;46.43;1.64;3.53;44.8;96.47;2014;euro;1;46.43
2014_euro_t1;69119_0001;69;Rhône;69119;Longes;;;0001;751;448;303;15;288;59.65;40.35;2.0;4.95;38.35;95.05;2014;euro;1;40.35
2014_euro_t1;69120_0001;69;Rhône;69120;Longessaigne;;;0001;437;233;204;12;192;53.32;46.68;2.75;5.88;43.94;94.12;2014;euro;1;46.68
2014_euro_t1;69121_0001;69;Rhône;69121;Lozanne;;;0001;836;459;377;9;368;54.9;45.1;1.08;2.39;44.02;97.61;2014;euro;1;45.1
2014_euro_t1;69121_0002;69;Rhône;69121;Lozanne;;;0002;925;538;387;11;376;58.16;41.84;1.19;2.84;40.65;97.16;2014;euro;1;41.84
2014_euro_t1;69122_0001;69;Rhône;69122;Lucenay;;;0001;1296;674;622;25;597;52.01;47.99;1.93;4.02;46.06;95.98;2014;euro;1;47.99
2014_euro_t1;69123_0101;69;Rhône;69123;Lyon;;;0101;655;337;318;1;317;51.45;48.55;0.15;0.31;48.4;99.69;2014;euro;1;48.55
2014_euro_t1;69123_0102;69;Rhône;69123;Lyon;;;0102;974;462;512;4;508;47.43;52.57;0.41;0.78;52.16;99.22;2014;euro;1;52.57
2014_euro_t1;69123_0103;69;Rhône;69123;Lyon;;;0103;1102;507;595;7;588;46.01;53.99;0.64;1.18;53.36;98.82;2014;euro;1;53.99
2014_euro_t1;69123_0104;69;Rhône;69123;Lyon;;;0104;1196;613;583;5;578;51.25;48.75;0.42;0.86;48.33;99.14;2014;euro;1;48.75
2014_euro_t1;69123_0105;69;Rhône;69123;Lyon;;;0105;1023;470;553;4;549;45.94;54.06;0.39;0.72;53.67;99.28;2014;euro;1;54.06
2014_euro_t1;69123_0106;69;Rhône;69123;Lyon;;;0106;1099;441;658;11;647;40.13;59.87;1.0;1.67;58.87;98.33;2014;euro;1;59.87
2014_euro_t1;69123_0107;69;Rhône;69123;Lyon;;;0107;1058;471;587;5;582;44.52;55.48;0.47;0.85;55.01;99.15;2014;euro;1;55.48
2014_euro_t1;69123_0108;69;Rhône;69123;Lyon;;;0108;580;306;274;3;271;52.76;47.24;0.52;1.09;46.72;98.91;2014;euro;1;47.24
2014_euro_t1;69123_0109;69;Rhône;69123;Lyon;;;0109;712;352;360;4;356;49.44;50.56;0.56;1.11;50.0;98.89;2014;euro;1;50.56
2014_euro_t1;69123_0110;69;Rhône;69123;Lyon;;;0110;1204;572;632;4;628;47.51;52.49;0.33;0.63;52.16;99.37;2014;euro;1;52.49
2014_euro_t1;69123_0111;69;Rhône;69123;Lyon;;;0111;1204;575;629;5;624;47.76;52.24;0.42;0.79;51.83;99.21;2014;euro;1;52.24
2014_euro_t1;69123_0112;69;Rhône;69123;Lyon;;;0112;914;446;468;5;463;48.8;51.2;0.55;1.07;50.66;98.93;2014;euro;1;51.2
2014_euro_t1;69123_0113;69;Rhône;69123;Lyon;;;0113;1068;525;543;2;541;49.16;50.84;0.19;0.37;50.66;99.63;2014;euro;1;50.84
2014_euro_t1;69123_0114;69;Rhône;69123;Lyon;;;0114;1102;538;564;7;557;48.82;51.18;0.64;1.24;50.54;98.76;2014;euro;1;51.18
2014_euro_t1;69123_0115;69;Rhône;69123;Lyon;;;0115;791;364;427;4;423;46.02;53.98;0.51;0.94;53.48;99.06;2014;euro;1;53.98
2014_euro_t1;69123_0116;69;Rhône;69123;Lyon;;;0116;659;365;294;4;290;55.39;44.61;0.61;1.36;44.01;98.64;2014;euro;1;44.61
2014_euro_t1;69123_0117;69;Rhône;69123;Lyon;;;0117;697;301;396;6;390;43.19;56.81;0.86;1.52;55.95;98.48;2014;euro;1;56.81
2014_euro_t1;69123_0201;69;Rhône;69123;Lyon;;;0201;629;247;382;2;380;39.27;60.73;0.32;0.52;60.41;99.48;2014;euro;1;60.73
2014_euro_t1;69123_0202;69;Rhône;69123;Lyon;;;0202;833;328;505;5;500;39.38;60.62;0.6;0.99;60.02;99.01;2014;euro;1;60.62
2014_euro_t1;69123_0203;69;Rhône;69123;Lyon;;;0203;951;412;539;3;536;43.32;56.68;0.32;0.56;56.36;99.44;2014;euro;1;56.68
2014_euro_t1;69123_0204;69;Rhône;69123;Lyon;;;0204;943;402;541;4;537;42.63;57.37;0.42;0.74;56.95;99.26;2014;euro;1;57.37
2014_euro_t1;69123_0205;69;Rhône;69123;Lyon;;;0205;765;330;435;5;430;43.14;56.86;0.65;1.15;56.21;98.85;2014;euro;1;56.86
2014_euro_t1;69123_0206;69;Rhône;69123;Lyon;;;0206;690;305;385;5;380;44.2;55.8;0.72;1.3;55.07;98.7;2014;euro;1;55.8
2014_euro_t1;69123_0207;69;Rhône;69123;Lyon;;;0207;913;377;536;3;533;41.29;58.71;0.33;0.56;58.38;99.44;2014;euro;1;58.71
2014_euro_t1;69123_0208;69;Rhône;69123;Lyon;;;0208;912;374;538;4;534;41.01;58.99;0.44;0.74;58.55;99.26;2014;euro;1;58.99
2014_euro_t1;69123_0209;69;Rhône;69123;Lyon;;;0209;857;383;474;7;467;44.69;55.31;0.82;1.48;54.49;98.52;2014;euro;1;55.31
2014_euro_t1;69123_0210;69;Rhône;69123;Lyon;;;0210;609;245;364;7;357;40.23;59.77;1.15;1.92;58.62;98.08;2014;euro;1;59.77
2014_euro_t1;69123_0211;69;Rhône;69123;Lyon;;;0211;737;380;357;11;346;51.56;48.44;1.49;3.08;46.95;96.92;2014;euro;1;48.44
2014_euro_t1;69123_0212;69;Rhône;69123;Lyon;;;0212;769;361;408;7;401;46.94;53.06;0.91;1.72;52.15;98.28;2014;euro;1;53.06
2014_euro_t1;69123_0213;69;Rhône;69123;Lyon;;;0213;773;368;405;10;395;47.61;52.39;1.29;2.47;51.1;97.53;2014;euro;1;52.39
2014_euro_t1;69123_0214;69;Rhône;69123;Lyon;;;0214;788;422;366;2;364;53.55;46.45;0.25;0.55;46.19;99.45;2014;euro;1;46.45
2014_euro_t1;69123_0215;69;Rhône;69123;Lyon;;;0215;1015;489;526;5;521;48.18;51.82;0.49;0.95;51.33;99.05;2014;euro;1;51.82
2014_euro_t1;69123_0216;69;Rhône;69123;Lyon;;;0216;972;449;523;1;522;46.19;53.81;0.1;0.19;53.7;99.81;2014;euro;1;53.81
2014_euro_t1;69123_0217;69;Rhône;69123;Lyon;;;0217;1031;494;537;8;529;47.91;52.09;0.78;1.49;51.31;98.51;2014;euro;1;52.09
2014_euro_t1;69123_0218;69;Rhône;69123;Lyon;;;0218;808;377;431;6;425;46.66;53.34;0.74;1.39;52.6;98.61;2014;euro;1;53.34
2014_euro_t1;69123_0219;69;Rhône;69123;Lyon;;;0219;713;411;302;10;292;57.64;42.36;1.4;3.31;40.95;96.69;2014;euro;1;42.36
2014_euro_t1;69123_0220;69;Rhône;69123;Lyon;;;0220;743;354;389;3;386;47.64;52.36;0.4;0.77;51.95;99.23;2014;euro;1;52.36
2014_euro_t1;69123_0301;69;Rhône;69123;Lyon;;;0301;838;447;391;7;384;53.34;46.66;0.84;1.79;45.82;98.21;2014;euro;1;46.66
2014_euro_t1;69123_0302;69;Rhône;69123;Lyon;;;0302;940;418;522;3;519;44.47;55.53;0.32;0.57;55.21;99.43;2014;euro;1;55.53
2014_euro_t1;69123_0303;69;Rhône;69123;Lyon;;;0303;696;331;365;11;354;47.56;52.44;1.58;3.01;50.86;96.99;2014;euro;1;52.44
2014_euro_t1;69123_0304;69;Rhône;69123;Lyon;;;0304;828;506;322;5;317;61.11;38.89;0.6;1.55;38.29;98.45;2014;euro;1;38.89
2014_euro_t1;69123_0305;69;Rhône;69123;Lyon;;;0305;920;404;516;9;507;43.91;56.09;0.98;1.74;55.11;98.26;2014;euro;1;56.09
2014_euro_t1;69123_0306;69;Rhône;69123;Lyon;;;0306;865;359;506;5;501;41.5;58.5;0.58;0.99;57.92;99.01;2014;euro;1;58.5
2014_euro_t1;69123_0307;69;Rhône;69123;Lyon;;;0307;822;405;417;6;411;49.27;50.73;0.73;1.44;50.0;98.56;2014;euro;1;50.73
2014_euro_t1;69123_0308;69;Rhône;69123;Lyon;;;0308;903;433;470;1;469;47.95;52.05;0.11;0.21;51.94;99.79;2014;euro;1;52.05
2014_euro_t1;69123_0309;69;Rhône;69123;Lyon;;;0309;976;479;497;8;489;49.08;50.92;0.82;1.61;50.1;98.39;2014;euro;1;50.92
2014_euro_t1;69123_0310;69;Rhône;69123;Lyon;;;0310;1003;543;460;11;449;54.14;45.86;1.1;2.39;44.77;97.61;2014;euro;1;45.86
2014_euro_t1;69123_0311;69;Rhône;69123;Lyon;;;0311;913;428;485;7;478;46.88;53.12;0.77;1.44;52.35;98.56;2014;euro;1;53.12
2014_euro_t1;69123_0312;69;Rhône;69123;Lyon;;;0312;1171;554;617;10;607;47.31;52.69;0.85;1.62;51.84;98.38;2014;euro;1;52.69
2014_euro_t1;69123_0313;69;Rhône;69123;Lyon;;;0313;1070;524;546;10;536;48.97;51.03;0.93;1.83;50.09;98.17;2014;euro;1;51.03
2014_euro_t1;69123_0314;69;Rhône;69123;Lyon;;;0314;995;463;532;4;528;46.53;53.47;0.4;0.75;53.07;99.25;2014;euro;1;53.47
2014_euro_t1;69123_0315;69;Rhône;69123;Lyon;;;0315;1112;604;508;12;496;54.32;45.68;1.08;2.36;44.6;97.64;2014;euro;1;45.68
2014_euro_t1;69123_0316;69;Rhône;69123;Lyon;;;0316;970;451;519;11;508;46.49;53.51;1.13;2.12;52.37;97.88;2014;euro;1;53.51
2014_euro_t1;69123_0317;69;Rhône;69123;Lyon;;;0317;1046;569;477;13;464;54.4;45.6;1.24;2.73;44.36;97.27;2014;euro;1;45.6
2014_euro_t1;69123_0318;69;Rhône;69123;Lyon;;;0318;982;496;486;6;480;50.51;49.49;0.61;1.23;48.88;98.77;2014;euro;1;49.49
2014_euro_t1;69123_0319;69;Rhône;69123;Lyon;;;0319;730;401;329;7;322;54.93;45.07;0.96;2.13;44.11;97.87;2014;euro;1;45.07
2014_euro_t1;69123_0320;69;Rhône;69123;Lyon;;;0320;713;303;410;7;403;42.5;57.5;0.98;1.71;56.52;98.29;2014;euro;1;57.5
2014_euro_t1;69123_0321;69;Rhône;69123;Lyon;;;0321;976;522;454;7;447;53.48;46.52;0.72;1.54;45.8;98.46;2014;euro;1;46.52
2014_euro_t1;69123_0322;69;Rhône;69123;Lyon;;;0322;915;481;434;6;428;52.57;47.43;0.66;1.38;46.78;98.62;2014;euro;1;47.43
2014_euro_t1;69123_0323;69;Rhône;69123;Lyon;;;0323;1157;609;548;13;535;52.64;47.36;1.12;2.37;46.24;97.63;2014;euro;1;47.36
2014_euro_t1;69123_0324;69;Rhône;69123;Lyon;;;0324;1178;619;559;17;542;52.55;47.45;1.44;3.04;46.01;96.96;2014;euro;1;47.45
2014_euro_t1;69123_0325;69;Rhône;69123;Lyon;;;0325;848;484;364;7;357;57.08;42.92;0.83;1.92;42.1;98.08;2014;euro;1;42.92
2014_euro_t1;69123_0326;69;Rhône;69123;Lyon;;;0326;1286;668;618;9;609;51.94;48.06;0.7;1.46;47.36;98.54;2014;euro;1;48.06
2014_euro_t1;69123_0327;69;Rhône;69123;Lyon;;;0327;868;472;396;6;390;54.38;45.62;0.69;1.52;44.93;98.48;2014;euro;1;45.62
2014_euro_t1;69123_0328;69;Rhône;69123;Lyon;;;0328;1269;707;562;8;554;55.71;44.29;0.63;1.42;43.66;98.58;2014;euro;1;44.29
2014_euro_t1;69123_0329;69;Rhône;69123;Lyon;;;0329;1032;512;520;6;514;49.61;50.39;0.58;1.15;49.81;98.85;2014;euro;1;50.39
2014_euro_t1;69123_0330;69;Rhône;69123;Lyon;;;0330;1122;619;503;4;499;55.17;44.83;0.36;0.8;44.47;99.2;2014;euro;1;44.83
2014_euro_t1;69123_0331;69;Rhône;69123;Lyon;;;0331;1295;650;645;16;629;50.19;49.81;1.24;2.48;48.57;97.52;2014;euro;1;49.81
2014_euro_t1;69123_0332;69;Rhône;69123;Lyon;;;0332;1118;490;628;16;612;43.83;56.17;1.43;2.55;54.74;97.45;2014;euro;1;56.17
2014_euro_t1;69123_0333;69;Rhône;69123;Lyon;;;0333;1300;586;714;4;710;45.08;54.92;0.31;0.56;54.62;99.44;2014;euro;1;54.92
2014_euro_t1;69123_0334;69;Rhône;69123;Lyon;;;0334;1040;573;467;6;461;55.1;44.9;0.58;1.28;44.33;98.72;2014;euro;1;44.9
2014_euro_t1;69123_0335;69;Rhône;69123;Lyon;;;0335;871;424;447;5;442;48.68;51.32;0.57;1.12;50.75;98.88;2014;euro;1;51.32
2014_euro_t1;69123_0336;69;Rhône;69123;Lyon;;;0336;782;333;449;5;444;42.58;57.42;0.64;1.11;56.78;98.89;2014;euro;1;57.42
2014_euro_t1;69123_0337;69;Rhône;69123;Lyon;;;0337;935;401;534;2;532;42.89;57.11;0.21;0.37;56.9;99.63;2014;euro;1;57.11
2014_euro_t1;69123_0338;69;Rhône;69123;Lyon;;;0338;987;547;440;2;438;55.42;44.58;0.2;0.45;44.38;99.55;2014;euro;1;44.58
2014_euro_t1;69123_0339;69;Rhône;69123;Lyon;;;0339;1271;593;678;15;663;46.66;53.34;1.18;2.21;52.16;97.79;2014;euro;1;53.34
2014_euro_t1;69123_0340;69;Rhône;69123;Lyon;;;0340;1073;546;527;17;510;50.89;49.11;1.58;3.23;47.53;96.77;2014;euro;1;49.11
2014_euro_t1;69123_0341;69;Rhône;69123;Lyon;;;0341;1016;468;548;10;538;46.06;53.94;0.98;1.82;52.95;98.18;2014;euro;1;53.94
2014_euro_t1;69123_0342;69;Rhône;69123;Lyon;;;0342;931;377;554;8;546;40.49;59.51;0.86;1.44;58.65;98.56;2014;euro;1;59.51
2014_euro_t1;69123_0343;69;Rhône;69123;Lyon;;;0343;1292;610;682;8;674;47.21;52.79;0.62;1.17;52.17;98.83;2014;euro;1;52.79
2014_euro_t1;69123_0344;69;Rhône;69123;Lyon;;;0344;1150;536;614;9;605;46.61;53.39;0.78;1.47;52.61;98.53;2014;euro;1;53.39
2014_euro_t1;69123_0345;69;Rhône;69123;Lyon;;;0345;1205;511;694;10;684;42.41;57.59;0.83;1.44;56.76;98.56;2014;euro;1;57.59
2014_euro_t1;69123_0346;69;Rhône;69123;Lyon;;;0346;1188;707;481;9;472;59.51;40.49;0.76;1.87;39.73;98.13;2014;euro;1;40.49
2014_euro_t1;69123_0347;69;Rhône;69123;Lyon;;;0347;834;486;348;12;336;58.27;41.73;1.44;3.45;40.29;96.55;2014;euro;1;41.73
2014_euro_t1;69123_0348;69;Rhône;69123;Lyon;;;0348;1040;611;429;3;426;58.75;41.25;0.29;0.7;40.96;99.3;2014;euro;1;41.25
2014_euro_t1;69123_0349;69;Rhône;69123;Lyon;;;0349;1091;545;546;6;540;49.95;50.05;0.55;1.1;49.5;98.9;2014;euro;1;50.05
2014_euro_t1;69123_0350;69;Rhône;69123;Lyon;;;0350;823;375;448;7;441;45.57;54.43;0.85;1.56;53.58;98.44;2014;euro;1;54.43
2014_euro_t1;69123_0351;69;Rhône;69123;Lyon;;;0351;814;388;426;11;415;47.67;52.33;1.35;2.58;50.98;97.42;2014;euro;1;52.33
2014_euro_t1;69123_0401;69;Rhône;69123;Lyon;;;0401;1097;500;597;10;587;45.58;54.42;0.91;1.68;53.51;98.32;2014;euro;1;54.42
2014_euro_t1;69123_0402;69;Rhône;69123;Lyon;;;0402;823;411;412;7;405;49.94;50.06;0.85;1.7;49.21;98.3;2014;euro;1;50.06
2014_euro_t1;69123_0403;69;Rhône;69123;Lyon;;;0403;990;445;545;13;532;44.95;55.05;1.31;2.39;53.74;97.61;2014;euro;1;55.05
2014_euro_t1;69123_0404;69;Rhône;69123;Lyon;;;0404;949;402;547;8;539;42.36;57.64;0.84;1.46;56.8;98.54;2014;euro;1;57.64
2014_euro_t1;69123_0405;69;Rhône;69123;Lyon;;;0405;1078;458;620;5;615;42.49;57.51;0.46;0.81;57.05;99.19;2014;euro;1;57.51
2014_euro_t1;69123_0406;69;Rhône;69123;Lyon;;;0406;706;300;406;5;401;42.49;57.51;0.71;1.23;56.8;98.77;2014;euro;1;57.51
2014_euro_t1;69123_0407;69;Rhône;69123;Lyon;;;0407;1090;580;510;8;502;53.21;46.79;0.73;1.57;46.06;98.43;2014;euro;1;46.79
2014_euro_t1;69123_0408;69;Rhône;69123;Lyon;;;0408;1147;592;555;11;544;51.61;48.39;0.96;1.98;47.43;98.02;2014;euro;1;48.39
2014_euro_t1;69123_0409;69;Rhône;69123;Lyon;;;0409;871;386;485;3;482;44.32;55.68;0.34;0.62;55.34;99.38;2014;euro;1;55.68
2014_euro_t1;69123_0410;69;Rhône;69123;Lyon;;;0410;954;415;539;8;531;43.5;56.5;0.84;1.48;55.66;98.52;2014;euro;1;56.5
2014_euro_t1;69123_0411;69;Rhône;69123;Lyon;;;0411;871;405;466;9;457;46.5;53.5;1.03;1.93;52.47;98.07;2014;euro;1;53.5
2014_euro_t1;69123_0412;69;Rhône;69123;Lyon;;;0412;940;480;460;4;456;51.06;48.94;0.43;0.87;48.51;99.13;2014;euro;1;48.94
2014_euro_t1;69123_0413;69;Rhône;69123;Lyon;;;0413;1028;473;555;9;546;46.01;53.99;0.88;1.62;53.11;98.38;2014;euro;1;53.99
2014_euro_t1;69123_0414;69;Rhône;69123;Lyon;;;0414;1070;484;586;5;581;45.23;54.77;0.47;0.85;54.3;99.15;2014;euro;1;54.77
2014_euro_t1;69123_0415;69;Rhône;69123;Lyon;;;0415;774;415;359;6;353;53.62;46.38;0.78;1.67;45.61;98.33;2014;euro;1;46.38
